ID,Name,Watched,Rating
6600,Archon Classic,no,0
6601,Archon II: Adept,no,0
6602,Archon II: Adept ,no,0
6603,Archon III: Exciter ,no,0
6604,Archon Ultra,no,0
6605,Archon Ultra ,no,0
6606,Archon: Classic ,no,0
6607,Archon: Conquest ,no,0
6608,Archon: The Light and Dark ,no,0
6609,Archon: The Light and the Dark,no,0
6610,Archon: The Light and the Dark ,no,0
6611,Archon:Classic ,no,0
6612,ArchRobo: Robotic Annihilation ,no,0
6613,Arcobaleno! ,no,0
6614,Arcobaleno! Portable ,no,0
6615,Arcomage,no,0
6616,Arcomage ,no,0
6617,Arcona ,no,0
6618,ArcRoids ,no,0
6619,Arctic,no,0
6620,Arctic ,no,0
6621,Arctic - Active Rail Playing ,no,0
6622,Arctic Adventure,no,0
6623,Arctic Adventure ,no,0
6624,Arctic Adventure: Penguin & Seal,no,0
6625,Arctic Baron,no,0
6626,Arctic Blue,no,0
6627,Arctic Combat ,no,0
6628,Arctic Fox ,no,0
6629,Arctic Moves,no,0
6630,Arctic Moves ,no,0
6631,Arctic Shipwreck ,no,0
6632,Arctic Stud Poker Run,no,0
6633,Arctic Tale,no,0
6634,Arctic Tale ,no,0
6635,Arctic Thunder,no,0
6636,Arctic Thunder ,no,0
6637,Arctic Zone ,no,0
6638,Arctic: Active Rail Playing ,no,0
6639,Arcticfox,no,0
6640,Arcturus ,no,0
6641,Arcturus: The Curse and Loss of Divinity,no,0
6642,Arcturus: The Curse and Loss of Divinity ,no,0
6643,Arcus,no,0
6644,Arcus ,no,0
6645,Arcus I.II.III ,no,0
6646,Arcus I・II・III,no,0
6647,Arcus II: Silent Simphony ,no,0
6648,Arcus II: Silent Symphony,no,0
6649,Arcus II: Silent Symphony ,no,0
6650,Arcus III,no,0
6651,Arcus III ,no,0
6652,Arcus Odyssey,no,0
6653,Arcus Odyssey ,no,0
6654,Arcus Pro 68k ,no,0
6655,Arcus Spirits ,no,0
6656,Arcushu ,no,0
6657,Arcuso Arch ,no,0
6658,Arcventure: The Vikings,no,0
6659,Arcy 2,no,0
6660,Arcy! ,no,0
6661,Ardennes Offensive,no,0
6662,Ardennes: Battle of the Bulge ,no,0
6663,Arden's Vale,no,0
6664,Ardentryst ,no,0
6665,Ardeny,no,0
6666,Ardeny 1944,no,0
6667,Ardok the Barbarian,no,0
6668,Ardok the Barbarian ,no,0
6669,Ardy Lightfoot,no,0
6670,Ardy Lightfoot ,no,0
6671,Ardy the Aardvark,no,0
6672,Ardy The Aardvark ,no,0
6673,Are We Alone ,no,0
6674,Are We There Yet?,no,0
6675,Are You Afraid of the Dark? The Tale of Orpheo's Curse,no,0
6676,Are You afraid of the Dark?: The Tale of Orpheo's Curse ,no,0
6677,Are You Ready & Alert,no,0
6678,Are You Smarter than a 10 Year Old ,no,0
6679,Are You Smarter Than a 5th Grader?,no,0
6680,Are You Smarter Than A 5th Grader? ,no,0
6681,Are You Smarter Than A 5th Grader? Back to School ,no,0
6682,Are You Smarter Than A 5th Grader? Game Time ,no,0
6683,Are You Smarter Than A 5th Grader? Make the Grade! ,no,0
6684,Are You Smarter Than a 5th Grader?: Game Time,no,0
6685,Are You Smarter Than a 5th Grader?: Make the Grade,no,0
6686,Are! Mo Kore? Mo Momotarou ,no,0
6687,Area 13 ,no,0
6688,Area 2028 ,no,0
6689,Area 51,no,0
6690,Area 51 ,no,0
6691,Area 51 / Maximum Force Duo ,no,0
6692,Area 51 Site 4 ,no,0
6693,Area 88 - Etranger 1995 ,no,0
6694,Area 88 - Ikkakujuu no Kiseki ,no,0
6695,Area D,no,0
6696,Area-51,no,0
6697,AREA-51 ,no,0
6698,Area-D ,no,0
6699,aReaker ,no,0
6700,aReaker Water,no,0
6701,area-serpentis ,no,0
6702,Areena 4 ,no,0
6703,Areena 5 ,no,0
6704,Areena III ,no,0
6705,Arel Wars ,no,0
6706,Arena,no,0
6707,Arena ,no,0
6708,Arena 2000,no,0
6709,Arena 3000,no,0
6710,Arena 3000 ,no,0
6711,Arena 3D ,no,0
6712,Arena Earth ,no,0
6713,Arena Football,no,0
6714,Arena Football ,no,0
6715,Arena II - The Final Fight For Freedom ,no,0
6716,Arena of Honour ,no,0
6717,Arena of Octos ,no,0
6718,ARENA Online ,no,0
6719,Arena Racer ,no,0
6720,Arena Runner,no,0
6721,Arena Vex ,no,0
6722,Arena Wars,no,0
6723,Arena Wars ,no,0
6724,Arena Wars 2 ,no,0
6725,Arena Wars Reloaded,no,0
6726,Arena Wars Reloaded ,no,0
6727,Arena! ,no,0
6728,Arena: Maze of Death,no,0
6729,Arena: Maze of Death ,no,0
6730,Arendarvon Castle ,no,0
6731,Arensus Crossword Puzzle ,no,0
6732,Ares ,no,0
6733,Ares Rising,no,0
6734,Aress O no Monogatari - The Story of King Aress ,no,0
6735,A-Ressha de Ikou 2002 ,no,0
6736,A-Ressha de Ikou 2003 ,no,0
6737,Aretha,no,0
6738,Aretha ,no,0
6739,Aretha 2: Ariel Fushigi na Tabi ,no,0
6740,Aretha II: Ariel Fushigi no Tabi,no,0
6741,Aretha III,no,0
6742,Aretha III ,no,0
6743,Arex ,no,0
6744,Arfgaldt ,no,0
6745,Argees no Tsubasa ,no,0
6746,Argentum Online,no,0
6747,Argh,no,0
6748,Argh ,no,0
6749,Argo,no,0
6750,Argo ,no,0
6751,Argo Adventure,no,0
6752,Argo Checkers,no,0
6753,Argonaut,no,0
6754,Argonaut ,no,0
6755,Argonauts ,no,0
6756,Argo-Navis ,no,0
6757,Argonium ,no,0
6758,Argos ,no,0
6759,Argus,no,0
6760,Argus ,no,0
6761,Aria: The Natural ~Tooi Yume no Mirage~ ,no,0
6762,Aria: The Origination ~Aoi Hoshi no El Cielo~ ,no,0
6763,Ariane ,no,0
6764,Arianne GNOME ,no,0
6765,Arianne RPG ,no,0
6766,Ariel: The Little Mermaid ,no,0
6767,Aries Pure Dream ,no,0
6768,Ario Bros,no,0
6769,Ario Bros ,no,0
6770,Arion ,no,0
6771,Arios ,no,0
6772,Aritana and the Harpy's Feather,no,0
6773,arithmetic ,no,0
6774,Arithmetic Games Set 1,no,0
6775,Arithmetic Games Set 1 ,no,0
6776,Ariva,no,0
6777,Ark ,no,0
6778,AR-K ,no,0
6779,Ark Area ,no,0
6780,Ark no 10-Punkan Eigo Master Chuukyuu ,no,0
6781,Ark of the Ages ,no,0
6782,Ark of the Covenant ,no,0
6783,Ark of Time,no,0
6784,Ark of Time ,no,0
6785,Ark Pandora,no,0
6786,Ark Pandora ,no,0
6787,Ark Shadows ,no,0
6788,Ark... ,no,0
6789,Arkadia,no,0
6790,Arkadian Warriors,no,0
6791,Arkadian Warriors ,no,0
6792,ARKADIANAX ,no,0
6793,Arkanae ,no,0
6794,Arkanna ,no,0
6795,Arkanoid,no,0
6796,Arkanoid ,no,0
6797,Arkanoid 2000,no,0
6798,Arkanoid 4000,no,0
6799,Arkanoid DS,no,0
6800,Arkanoid DS ,no,0
6801,Arkanoid for Win32,no,0
6802,Arkanoid II: Revenge of Doh ,no,0
6803,Arkanoid Live!,no,0
6804,Arkanoid Live! ,no,0
6805,Arkanoid Plus! ,no,0
6806,Arkanoid R 2000,no,0
6807,Arkanoid Returns,no,0
6808,Arkanoid Returns ,no,0
6809,Arkanoid Returns 2000 ,no,0
6810,Arkanoid: Doh It Again,no,0
6811,Arkanoid: Doh it Again ,no,0
6812,Arkanoid: Revenge of DOH,no,0
6813,Arkanoid: Space Ball ,no,0
6814,Arkedo Series - 001 JUMP ! ,no,0
6815,Arkedo Series - 002 SWAP ! ,no,0
6816,Arkedo Series - 003 PIXEL ! ,no,0
6817,Arkedo Series - 03 Pixel! ,no,0
6818,Arkenstone ,no,0
6819,Arkham 2600 ,no,0
6820,Arkhart ,no,0
6821,Arkista's Ring,no,0
6822,Arkista's Ring ,no,0
6823,ArkLight,no,0
6824,ArkLight ,no,0
6825,Arkon ,no,0
6826,Arkos ,no,0
6827,Arkout 3D ,no,0
6828,Ar'Kritz the Intruder,no,0
6829,Ar'Kritz the Intruder ,no,0
6830,Arks Road ,no,0
6831,Arktyczne Polowanie,no,0
6832,ARL 96,no,0
6833,Arle no Bōken: Mahō no Jewel,no,0
6834,Arle no Bouken: Mahou no Jewel ,no,0
6835,Arlington Horse Racing ,no,0
6836,Arlo Armadillo ,no,0
6837,Arlo's Adventure ,no,0
6838,Arm Champs ,no,0
6839,Arm Wrestling,no,0
6840,Arm Wrestling ,no,0
6841,ArmA 2: Firing Range ,no,0
6842,ArmA II,no,0
6843,ArmA II ,no,0
6844,ARMA II: British Armed Forces ,no,0
6845,ArmA II: Combined Operations,no,0
6846,ArmA II: Complete Collection,no,0
6847,ArmA II: Operation Arrowhead,no,0
6848,ARMA II: Operation Arrowhead ,no,0
6849,ARMA II: Private Mercenary Company ,no,0
6850,ArmA III,no,0
6851,ArmA III ,no,0
6852,Arma Tactics ,no,0
6853,ArmA X: Anniversary Edition,no,0
6854,ArmA: Armed Assault ,no,0
6855,ArmA: Cold War Assault,no,0
6856,ArmA: Combat Operations,no,0
6857,ArmA: Queen's Gambit,no,0
6858,ArmA: Queen's Gambit ,no,0
6859,Armaëth: The Lost Kingdom,no,0
6860,Armada,no,0
6861,Armada ,no,0
6862,Armada 2 ,no,0
6863,Armada 2: Star Command ,no,0
6864,Armada 2525,no,0
6865,Armada 2526,no,0
6866,Armada 2526 ,no,0
6867,Armada 2526 Supernova,no,0
6868,Armada 2526: Supernova ,no,0
6869,Armada II: Exodus ,no,0
6870,Armada Tanks,no,0
6871,Armada: F/X Racers ,no,0
6872,Armadillo,no,0
6873,Armadillo ,no,0
6874,Armadillo adventure ,no,0
6875,Armadillo Gold Rush,no,0
6876,Armadillo Racing ,no,0
6877,Armadillo Run,no,0
6878,Armadillo Run ,no,0
6879,Armado ,no,0
6880,Armaeth 1 ,no,0
6881,Armaeth: The Lost Kingdom ,no,0
6882,Armageddon,no,0
6883,Armageddon ,no,0
6884,Armageddon Agents,no,0
6885,Armageddon Empires,no,0
6886,Armageddon Empires ,no,0
6887,Armageddon Riders ,no,0
6888,Armageddon Squadron,no,0
6889,Armageddon Squadron ,no,0
6890,Armagetron,no,0
6891,Armagetron ,no,0
6892,Armagetron Advanced,no,0
6893,Armalyte,no,0
6894,Armalyte ,no,0
6895,Armalyte: The Final Run,no,0
6896,Armalyte: The Final Run ,no,0
6897,Armand and the Foppish Hat,no,0
6898,Armed & Dangerous ,no,0
6899,Armed & Delirious,no,0
6900,Armed and Dangerous,no,0
6901,Armed and Delirious ,no,0
6902,Armed Colosseum ,no,0
6903,Armed Fighter ,no,0
6904,Armed Forces Corp ,no,0
6905,Armed Formation ,no,0
6906,Armed Formation F ,no,0
6907,Armed Generator Doom Machine,no,0
6908,Armed Police Batrider,no,0
6909,Armed Police Batrider ,no,0
6910,ARMED!,no,0
6911,ARMED! ,no,0
6912,Armello ,no,0
6913,Armen Noir ,no,0
6914,Armies of Armageddon: WDK-2K,no,0
6915,Armies of Exigo,no,0
6916,Armies of Exigo ,no,0
6917,Armies of the Imperium ,no,0
6918,Armikrog ,no,0
6919,Armillo: The Parallel Universe Mystery ,no,0
6920,Armin van Buuren: In the Mix ,no,0
6921,Armist,no,0
6922,Armist ,no,0
6923,Armobiles,no,0
6924,Armor ,no,0
6925,Armor Alley,no,0
6926,Armor Alley ,no,0
6927,Armor Ambush ,no,0
6928,Armor Assault,no,0
6929,Armor Attack,no,0
6930,Armor Attack ,no,0
6931,Armor Battle,no,0
6932,Armor Battle ,no,0
6933,Armor Command,no,0
6934,Armor Command ,no,0
6935,Armor Girl ,no,0
6936,Armor..Attack ,no,0
6937,Armored Car ,no,0
6938,Armored Core,no,0
6939,Armored Core ,no,0
6940,Armored Core - Silent Line Portable ,no,0
6941,Armored Core 2,no,0
6942,Armored Core 2 ,no,0
6943,Armored Core 2: Another Age,no,0
6944,Armored Core 2: Another Age ,no,0
6945,Armored Core 3,no,0
6946,Armored Core 3 ,no,0
6947,Armored Core 4,no,0
6948,Armored Core 4 ,no,0
6949,Armored Core NEXUS ,no,0
6950,Armored Core V,no,0
6951,Armored Core V ,no,0
6952,Armored Core: For Answer,no,0
6953,Armored Core: For Answer ,no,0
6954,Armored Core: Formula Front ,no,0
6955,Armored Core: Formula Front - Extreme Battle,no,0
6956,Armored Core: Last Raven,no,0
6957,Armored Core: Last Raven ,no,0
6958,Armored Core: Master of Arena,no,0
6959,Armored Core: Master of Arena ,no,0
6960,Armored Core: Nexus,no,0
6961,Armored Core: Nine Breaker,no,0
6962,Armored Core: Nine Breaker ,no,0
6963,Armored Core: Project Phantasma,no,0
6964,Armored Core: Project Phantasma ,no,0
6965,Armored Encounter! / Sub Chase!,no,0
6966,Armored Fist,no,0
6967,Armored Fist ,no,0
6968,Armored Fist 2,no,0
6969,Armored Fist 2 ,no,0
6970,Armored Fist 3,no,0
6971,Armored Fist 3 ,no,0
6972,Armored Flagship Atragon ,no,0
6973,Armored Girl Nirvana Mai ,no,0
6974,Armored Moon: The Next Eden,no,0
6975,Armored Patrol,no,0
6976,Armored Patrol ,no,0
6977,Armored Police Metal Jack ,no,0
6978,Armored Strike ,no,0
6979,Armored Trooper Votoms: Lightning Slash ,no,0
6980,Armored Unit ,no,0
6981,Armorik the Viking: The Eight Conquests,no,0
6982,Armorines: Project S.W.A.R.M.,no,0
6983,Armorines: Project S.W.A.R.M. ,no,0
6984,Armour Geddon II ,no,0
6985,Armourdillo,no,0
6986,Armourdillo ,no,0
6987,Armoured Assault,no,0
6988,Armoured Shift ,no,0
6989,Armour-Geddon,no,0
6990,Armour-Geddon ,no,0
6991,Armour-Geddon 2: Codename Hellfire,no,0
6992,Arms' Heart ,no,0
6993,Army ,no,0
6994,Army and Strategy: The Crusades ,no,0
6995,Army Corps of Hell,no,0
6996,Army Corps of Hell ,no,0
6997,Army Days ,no,0
6998,Army Defender,no,0
6999,Army Defender ,no,0
7000,Army Men,no,0
7001,Army Men ,no,0
7002,Army Men 2 ,no,0
7003,Army Men 3D,no,0
7004,Army Men 3D ,no,0
7005,Army Men Advance ,no,0
7006,Army Men Air Combat ,no,0
7007,Army Men II,no,0
7008,Army Men RTS,no,0
7009,Army Men RTS ,no,0
7010,Army Men Value Pack,no,0
7011,Army Men Value Pack 2,no,0
7012,"Army Men: \""Toys in Space\""",no,0
7013,Army Men: Advance,no,0
7014,Army Men: Air Attack,no,0
7015,Army Men: Air Attack ,no,0
7016,Army Men: Air Attack 2,no,0
7017,Army Men: Air Attack 2 ,no,0
7018,Army Men: Air Combat,no,0
7019,Army Men: Air Combat ,no,0
7020,Army Men: Air Combat - The Elite Missions,no,0
7021,Army Men: Air Combat - The Elite Missions ,no,0
7022,Army Men: Air Tactics,no,0
7023,Army Men: Air Tactics ,no,0
7024,Army Men: Green Rogue,no,0
7025,Army Men: Green Rogue ,no,0
7026,Army Men: Major Malfunction,no,0
7027,Army Men: Major Malfunction ,no,0
7028,Army Men: Operation Green,no,0
7029,Army Men: Operation Green ,no,0
7030,Army Men: Platoon Command ,no,0
7031,Army Men: RTS ,no,0
7032,Army Men: Sarge's Heroes,no,0
7033,Army Men: Sarge's Heroes ,no,0
7034,Army Men: Sarge's Heroes 2,no,0
7035,Army Men: Sarge's Heroes 2 ,no,0
7036,Army Men: Sarge's War,no,0
7037,Army Men: Sarge's War ,no,0
7038,Army Men: Soldiers of Misfortune ,no,0
7039,Army Men: Toys in Space ,no,0
7040,Army Men: Turf Wars ,no,0
7041,Army Men: World War,no,0
7042,Army Men: World War ,no,0
7043,Army Men: World War - Final Front,no,0
7044,Army Men: World War - Final Front ,no,0
7045,Army Men: World War - Land,no,0
7046,Army Men: World War - Land Sea Air,no,0
7047,Army Men: World War - Team Assault,no,0
7048,Army Men: World War - Team Assault ,no,0
7049,Army Moves,no,0
7050,Army Moves ,no,0
7051,Army of Darkness: Defense,no,0
7052,Army of Darkness: Defense ,no,0
7053,Army of Two,no,0
7054,Army of Two ,no,0
7055,Army of Two: The 40th Day,no,0
7056,Army of Two: The 40th Day ,no,0
7057,Army of Two: The Devil's Cartel,no,0
7058,Army of Two: The Devil's Cartel ,no,0
7059,Army Racer,no,0
7060,Army Ranger: Mogadishu,no,0
7061,Army Ranger: Mogadishu ,no,0
7062,Army Rescue ,no,0
7063,Army Sniper,no,0
7064,Army Tanks 3,no,0
7065,ArmyMiner,no,0
7066,Arnhem: The 'Market Garden' Operation,no,0
7067,Arnhem: The 'Market Garden' Operation ,no,0
7068,Arnie,no,0
7069,Arnie ,no,0
7070,Arnie 2 ,no,0
7071,Arnie Goes 4 Gold,no,0
7072,Arnie Savage: Combat Commando,no,0
7073,Arnold Adventure ,no,0
7074,Arnold goes somewhere else ,no,0
7075,Arnold in the Haunted House ,no,0
7076,Arnold Palmer Tournament Golf,no,0
7077,Arnold Palmer Tournament Golf ,no,0
7078,Aro,no,0
7079,Aro II,no,0
7080,A-Rogue ,no,0
7081,Aroma Club ,no,0
7082,Aromo ,no,0
7083,Around 3D ,no,0
7084,Around Europe in 80 Hours,no,0
7085,Around the Planet,no,0
7086,Around the World ,no,0
7087,Around the World in 40 Screens,no,0
7088,Around the World In 50 Games ,no,0
7089,Around the World in 80 Days,no,0
7090,Around the World in 80 Days ,no,0
7091,Around the World in 80 Flights,no,0
7092,Around the World in Eighty Days: Phileas Fogg,no,0
7093,Arpeggio - Kimi Iro no Melody ,no,0
7094,Arquelphos ,no,0
7095,Arquimedes XXI ,no,0
7096,Arrakis,no,0
7097,Arranger ,no,0
7098,Arrgghhh ,no,0
7099,Arrival,no,0
7100,Arrow,no,0
7101,Arrow ,no,0
7102,Arrow Flash,no,0
7103,Arrow Flash ,no,0
7104,Arrow of Death ,no,0
7105,Arrow of Death 2 ,no,0
7106,Arrow of Death Part I,no,0
7107,Arrow of Death Part II,no,0
7108,Arrow of Death Pt.1 ,no,0
7109,Arrow of Death Pt.2 ,no,0
7110,Arrow of Laputa ,no,0
7111,Arrow Slider,no,0
7112,Arroway,no,0
7113,Arrows ,no,0
7114,Arrrrrr!,no,0
7115,Ars Regendi: The Art of Politics,no,0
7116,Arscet ,no,0
7117,Arsenal Club Football ,no,0
7118,Arsenal Club Football 2005 ,no,0
7119,Arsenal FC ,no,0
7120,Arsenal of Democracy,no,0
7121,Arsenal of Democracy ,no,0
7122,Arsene Lapin ,no,0
7123,Arsene Lupin ,no,0
7124,Ars�ne Lapin ,no,0
7125,Arslān Senki,no,0
7126,Arson & Plunder ,no,0
7127,Art Academy ,no,0
7128,Art Academy: First Semester ,no,0
7129,Art Academy: Second Semester ,no,0
7130,Art Alive,no,0
7131,Art Alive! ,no,0
7132,Art Camion Sugorokuden ,no,0
7133,Art Detective,no,0
7134,Art Game Without Art,no,0
7135,Art is Dead,no,0
7136,Art Jigsaw 1 - Super Weapon ,no,0
7137,Art Jigsaw 2 - Pretty Girl ,no,0
7138,Art Jigsaw 3 - Fantastic ,no,0
7139,Art Master ,no,0
7140,Art of Balance,no,0
7141,Art of Balance ,no,0
7142,Art of Balance TOUCH!,no,0
7143,Art of Balance Touch! ,no,0
7144,Art of Fighting,no,0
7145,Art of Fighting ,no,0
7146,Art of Fighting 2,no,0
7147,Art of Fighting 2 ,no,0
7148,Art of Fighting 3: The Path of The Warrior,no,0
7149,Art of Fighting Anthology,no,0
7150,Art of Fighting Anthology ,no,0
7151,Art of Fighting: Ryuuko no Ken Gaiden ,no,0
7152,Art of Ink ,no,0
7153,Art of Murder ,no,0
7154,Art of Murder: Cards of Destiny,no,0
7155,Art of Murder: Deadly Secrets,no,0
7156,Art of Murder: FBI Confidential,no,0
7157,Art of Murder: FBI Confidential ,no,0
7158,Art of Murder: Hunt for the Puppeteer,no,0
7159,Art of Murder: The Secret Files,no,0
7160,Art of Theft ,no,0
7161,Art of War Scenario Shuu ,no,0
7162,Art Stories,no,0
7163,Art Style Series: AQUARIO ,no,0
7164,Art Style Series: DECODE ,no,0
7165,Art Style Series: HACOLIFE ,no,0
7166,Art Style Series: nalaku ,no,0
7167,Art Style Series: PiCOPiCT ,no,0
7168,Art Style Series: SOMNIUM ,no,0
7169,Art Style: Aquia,no,0
7170,Art Style: Base 10,no,0
7171,Art Style: Boxlife,no,0
7172,Art Style: KUBOS,no,0
7173,Art Style: light trax,no,0
7174,Art Style: ORBIENT ,no,0
7175,Art Style: Pictobits,no,0
7176,Art Style: ROTOHEX ,no,0
7177,Art Style: Rotozoa ,no,0
7178,Artax ,no,0
7179,Artcamion Geijutsuden ,no,0
7180,Artcamion Sugorokuden ,no,0
7181,Artdink's War Simulator ,no,0
7182,Artefakt Przodków,no,0
7183,ARTEKAO ,no,0
7184,Artelius,no,0
7185,Artelius ,no,0
7186,Artemis,no,0
7187,Artemis ,no,0
7188,Artemis Spaceship Bridge Sim ,no,0
7189,Artemis Spaceship Bridge Simulator ,no,0
7190,Artesians ,no,0
7191,Arthropod ,no,0
7192,Arthur and the Invisibles ,no,0
7193,Arthur and the Invisibles: The Game,no,0
7194,Arthur and the Revenge of Maltazard ,no,0
7195,Arthur Noid,no,0
7196,Arthur Noid ,no,0
7197,Arthur Noid 98 ,no,0
7198,Arthur to Astaroth no Nazomakaimura: Incredible Toons ,no,0
7199,Arthur to Astaroth: Nazo-Makai-Mura: Incredible Toons ,no,0
7200,Arthur v Strane Miniputov: Kollekcionnoe izdanie 2v1,no,0
7201,Arthur Yahtzee: The Curse of Hell's Cheesecake,no,0
7202,Arthur! Ready to Race,no,0
7203,Arthur: Ready to Race ,no,0
7204,Arthur: The Quest for Excalibur,no,0
7205,Arthur: The Quest for Excalibur ,no,0
7206,Arthur's Absolutely Fun Day! ,no,0
7207,Arthur's Birthday,no,0
7208,Arthur's Knights II: The Secret of Merlin,no,0
7209,Arthur's Knights II: The Secret of Merlin ,no,0
7210,Arthur's Knights: Tales of Chivalry,no,0
7211,Arthur's Knights: Tales of Chivalry ,no,0
7212,Arthur's Pet Chase,no,0
7213,Arthur's Quest: Battle for the Kingdom,no,0
7214,Arthur's Reading Race,no,0
7215,Arthur's Sand Castle Contest,no,0
7216,Arthur's Teacher Trouble,no,0
7217,Arthur's Teacher Trouble ,no,0
7218,Arthur's Wilderness Rescue,no,0
7219,Artic Adventure ,no,0
7220,Artifact,no,0
7221,Artifact Quest,no,0
7222,Artifacts of the Past: Ancient Mysteries,no,0
7223,Artificer's Quest: the Staff of Ivalder ,no,0
7224,Artificial Academy ,no,0
7225,Artificial Dreams,no,0
7226,Artificial Dreams ,no,0
7227,Artificial Girl 2 ,no,0
7228,Artificial Intelligence Machines ,no,0
7229,Artificial Intelligence Machines 2 ,no,0
7230,Artillery,no,0
7231,Artillery ,no,0
7232,Artillery '90 ,no,0
7233,Artillery Brigade,no,0
7234,Artillery Brigade ,no,0
7235,Artillery Combat ,no,0
7236,Artillery Duel,no,0
7237,Artillery Duel ,no,0
7238,Artist and Easel ,no,0
7239,Artist Colony ,no,0
7240,ArtRageous!,no,0
7241,ArtRageous! ,no,0
7242,Artris ,no,0
7243,Artura,no,0
7244,Artura ,no,0
7245,Artus et le grimoire secret,no,0
7246,Artworx Strip Poker ,no,0
7247,Arubarea no Otome ,no,0
7248,Arubarea's Maiden ,no,0
7249,Arugiisu no Tsubasa ,no,0
7250,Arumana no Kiseki,no,0
7251,Arunamu no Kiba ,no,0
7252,Arvoch Conflict ,no,0
7253,Arx Fatalis,no,0
7254,Arx Fatalis ,no,0
7255,Arx Libertatis ,no,0
7256,Arx: End of Sun ,no,0
7257,Arxon,no,0
7258,Arya Vaiv,no,0
7259,Arya Vaiv ,no,0
7260,Arydox: Project Golden Hawk ,no,0
7261,Aryol ,no,0
7262,As Aventuras da TV Colosso,no,0
7263,As the Link Turns ,no,0
7264,As You Like ,no,0
7265,Asadetris ,no,0
7266,Asameshimae Nyanko ,no,0
7267,Asami's Sushi Shop,no,0
7268,ASB ,no,0
7269,Ascal ,no,0
7270,Ascaron Collections,no,0
7271,Ascaron Collections Vol. 2,no,0
7272,Ascend: Hand of Kul,no,0
7273,Ascend: Hand of Kul ,no,0
7274,Ascendancy,no,0
7275,Ascendancy ,no,0
7276,Ascendant ,no,0
7277,Ascension ,no,0
7278,Ascension of the Drillworms ,no,0
7279,Ascension to the Throne,no,0
7280,Ascension to the Throne ,no,0
7281,Ascension: Chronicle of the Godslayer ,no,0
7282,ASCENT ,no,0
7283,Asche ,no,0
7284,Ascii Invaders ,no,0
7285,Ascii Sector,no,0
7286,asciijump ,no,0
7287,ASCIIpOrtal ,no,0
7288,Ascot ,no,0
7289,ASD - Tower Defense ,no,0
7290,Asda story ,no,0
7291,Asea,no,0
7292,Asgaldh: The Distortion Testament,no,0
7293,Asgaldh: Waikyoku no Testament ,no,0
7294,Asgard ,no,0
7295,Asghan: The Dragon Slayer,no,0
7296,Asghan: The Dragon Slayer ,no,0
7297,Asguaard,no,0
7298,Ash ,no,0
7299,ASH II ,no,0
7300,Ash. ,no,0
7301,ASH: Archaic Sealed Heat ,no,0
7302,Ashe,no,0
7303,Ashen,no,0
7304,Ashen ,no,0
7305,Ashen Empires,no,0
7306,Ashen Empires ,no,0
7307,Asher ,no,0
7308,Asheron's Call,no,0
7309,Asheron's Call ,no,0
7310,Asheron's Call 2 ,no,0
7311,Asheron's Call 2: Fallen Kings,no,0
7312,Asheron's Call 2: Legions,no,0
7313,Asheron's Call: Dark Majesty,no,0
7314,Asheron's Call: Throne of Destiny,no,0
7315,Asheron's Call: Throne of Destiny ,no,0
7316,Ashes Cricket 2009,no,0
7317,Ashes Cricket 2009 ,no,0
7318,Ashes of Empire,no,0
7319,Ashes of Empire ,no,0
7320,Ashes of The Singularity ,no,0
7321,Ashes to Ashes,no,0
7322,Ashes to Ashes ,no,0
7323,Ashes to Ashes... ,no,0
7324,Ashguine: Densetsu no Seisenshi ,no,0
7325,Ashguine: Fukushuu no Honoo ,no,0
7326,Ashguine: Kokuu no Gajou ,no,0
7327,Ashita no Joe,no,0
7328,Ashita no Joe ,no,0
7329,Ashita no Joe Touda: Typing Namida Hashi ,no,0
7330,Ashita no Joe: Masshiro ni Moetsukiro! ,no,0
7331,Ashita no Yukinojou ,no,0
7332,Ashita Tenki ni na~re ,no,0
7333,Ashkeron ,no,0
7334,Ashkeron!,no,0
7335,Ashley Jones and the Heart of Egypt,no,0
7336,Ashura Blaster ,no,0
7337,Ashura: Dark Reign ,no,0
7338,Asi: Planet des Todes ,no,0
7339,Asian-Business ,no,0
7340,Asmik kun Land ,no,0
7341,Asmik-kun Land,no,0
7342,Asmik-kun World 2 ,no,0
7343,Asmodeus: Tajemný kraj Ruthaniolu,no,0
7344,Asobi ni ikuyo! Chiky� Pinchi no konyaku Sengen ,no,0
7345,A-Sock-Ellipse Now!,no,0
7346,Asoko no Awase ,no,0
7347,ASokoban,no,0
7348,Ason de Chinou Up ,no,0
7349,Asonde Aiueo ,no,0
7350,Asonde Igo ga Tsuyoku naru!! Ginsei Igo DS ,no,0
7351,Asonde Shogi ga Tsuyoku naru!! Ginsei Shogi DS ,no,0
7352,aSpankBooty ,no,0
7353,Aspar G.P. Master ,no,0
7354,Aspar GP Master ,no,0
7355,Aspar Grand Prix Master ,no,0
7356,Aspen ,no,0
7357,Aspetra,no,0
7358,Aspetra ,no,0
7359,Asphalt,no,0
7360,Asphalt ,no,0
7361,Asphalt - Urban GT 2 ,no,0
7362,Asphalt 3: Street Rules,no,0
7363,Asphalt 3D - Nitro Racing ,no,0
7364,Asphalt 4 Elite Racing ,no,0
7365,Asphalt 4: Elite Racing,no,0
7366,Asphalt 4: Elite Racing ,no,0
7367,Asphalt 5,no,0
7368,Asphalt 5 ,no,0
7369,Asphalt 6: Adrenaline,no,0
7370,Asphalt 6: Adrenaline ,no,0
7371,Asphalt 7: Heat,no,0
